Project ID,Project Name,Registry,ARB Project,Registry + ARB,Scope,Project Type,Methodology / Protocol,Region,Country,State,Project Site Location,Project Developer,Total Credits Issued,Total Credits Retired,Total Credits Remaining,First Year of Project,Issued by Reporting 1996,Issued by Reporting 1997,Issued by Reporting 1998,Issued by Reporting 1999,Issued by Reporting 2000,Issued by Reporting 2001,Issued by Reporting 2002,Issued by Reporting 2003,Issued by Reporting 2004,Issued by Reporting 2005,Issued by Reporting 2006,Issued by Reporting 2007,Issued by Reporting 2008,Issued by Reporting 2009,Issued by Reporting 2010,Issued by Reporting 2011,Issued by Reporting 2012,Issued by Reporting 2013,Issued by Reporting 2014,Issued by Reporting 2015,Issued by Reporting 2016,Issued by Reporting 2017,Issued by Reporting 2018,Issued by Reporting 2019,Issued by Reporting 2020,Issued by Reporting Future Years,Retired 1996,Retired 1997,Retired 1998,Retired 1999,Retired 2000,Retired 2001,Retired 2002,Retired 2003,Retired 2004,Retired 2005,Retired 2006,Retired 2007,Retired 2008,Retired 2009,Retired 2010,Retired 2011,Retired 2012,Retired 2013,Retired 2014,Retired 2015,Retired 2016,Retired 2017,Retired 2018,Retired 2019,Retired 2020,Retired 2021,Retired Year Unknown,Project Owner,Offset Project Operator,Authorized Project Designee,Verifier,Estimated Annual Emission Reductions,Voluntary Status,Project Listed,Project Registered ,ARB ID,Active CCB Status,Project Sector,Registry Documents,Project Website,Issued 1996,Issued 1997,Issued 1998,Issued 1999,Issued 2000,Issued 2001,Issued 2002,Issued 2003,Issued 2004,Issued 2005,Issued 2006,Issued 2007,Issued 2008,Issued 2009,Issued 2010,Issued 2011,Issued 2012,Issued 2013,Issued 2014,Issued 2015,Issued 2016,Issued 2017,Issued 2018,Issued 2019,Issued 2020,Notes,Date project added to database,Year of first issuance
CAR1155,Maple Leaf Dairy West,CAR,Yes,ARB,Agriculture,Manure Methane Digester,,North America,United States,WISCONSIN,Manitowoc County,"Maple Leaf Dairy, Inc",65794,29096,36698,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14935,14161,11914,24784,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29096,0,0,0,0,0,"Maple Leaf Dairy, Inc","Maple Leaf Dairy, Inc.","Ag Methane Advisors, LLC",,,Registered,42059,42569,CALS5155,,Livestock - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14935,14161,11914,24784,0,,44300,2015
CAR1156,Maple Leaf Dairy East,CAR,Yes,ARB,Agriculture,Manure Methane Digester,,North America,United States,WISCONSIN,Manitowoc County,"Maple Leaf Dairy, Inc",22936,15123,7813,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720,7403,7128,685,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720,0,0,0,0,7403,"Maple Leaf Dairy, Inc","Maple Leaf Dairy, Inc.","Ag Methane Advisors, LLC",,,Completed,42059,42569,CALS5156,,Livestock - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720,7403,7128,685,0,,44300,2015
CAR1157,WestPoint Dairy Digester,CAR,Terminated,ARB,Agriculture,Manure Methane Digester,,North America,United States,IDAHO,Wendell,"Camco Offsets I, LLC",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Camco Offsets I, LLC",Environmental Products and Technologies Corporation,"Camco Offsets I, LLC",,,Completed,42062,,CALS5157,,Livestock - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1158,Whitesides Dairy Digester,CAR,Terminated,ARB,Agriculture,Manure Methane Digester,,North America,United States,IDAHO,Rupert,"Camco Offsets I, LLC",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Camco Offsets I, LLC",Environmental Products and Technologies Corporation,"Camco Offsets I, LLC",,,Completed,42062,,CALS5158,,Livestock - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1159,Virginia Conservation Forestry Program - Rich Mountain,CAR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,VIRGINIA,"Washington and Russell Counties, Virginia; near Saltville",The Nature Conservancy,126865,41333,85532,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51354,23767,29297,22447,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9077,0,0,0,0,32256,The Nature Conservancy,The Nature Conservancy,None,"S&A Carbon, LLC",,Registered,42062,43012,CAFR5159,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1159,http://www.nature.org/ourinitiatives/regions/northamerica/unitedstates/virginia/placesweprotect/clinch-valley-conservation-forestry.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51354,23767,0,51744,,44300,2016
CAR1160,Virginia Conservation Forestry Program - Clifton Farm,CAR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,VIRGINIA,"Russell and Tazewell Counties, Virginia; near Rosedale",The Nature Conservancy,73730,25146,48584,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31137,14600,13844,14149,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25146,The Nature Conservancy,The Nature Conservancy,None,"S&A Carbon, LLC",,Registered,42062,43012,CAFR5160,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1160,http://www.nature.org/ourinitiatives/regions/northamerica/unitedstates/virginia/placesweprotect/clinch-valley-conservation-forestry.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31137,14600,0,27993,,44300,2016
CAR1161,Forest Carbon Partners - Northeast Wilderness Trust - Howland Research Forest,CAR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,MAINE,Penobscot County,Northeast Wilderness Trust,7762,0,7762,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7762,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northeast Wilderness Trust,Northeast Wilderness Trust,"Forest Carbon Partners, L.P.",,,Registered,42061,43532,CAFR5161,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1161,www.forestcarbonpartners.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7762,0,,44300,2017
CAR1162,Forest Carbon Partners - Northeast Wilderness Trust - Alder Stream Preserve,CAR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,MAINE,Piscataquis County,Northeast Wilderness Trust,2616,0,2616,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Northeast Wilderness Trust,Northeast Wilderness Trust,"Forest Carbon Partners, L.P.",,,Registered,42061,43532,CAFR5162,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1162,www.forestcarbonpartners.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616,0,,44300,2017
CAR1163,SPI Wildfire Reforestation Project #1,CAR,Inactive,CAR,Forestry & Land Use,Afforestation/Reforestation,,North America,United States,CALIFORNIA,"Lassen, Plumas and Shasta Counties",Sierra Pacific Industries,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sierra Pacific Industries,Sierra Pacific Industries,none,SCS Global Services,,Completed,42065,,CAFR5163,,Reforestation - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1164,SPI Wildfire Reforestation Project #2,CAR,Yes,ARB,Forestry & Land Use,Afforestation/Reforestation,,North America,United States,CALIFORNIA,"Butte, Calaveras, Lassen, Placer, Plumas, Shasta, Trinity and Toulumne Counties",Sierra Pacific Industries,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sierra Pacific Industries,Sierra Pacific Industries,none,,,Registered,42065,43556,CAFR5164,,Reforestation - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1165,SPI Wildfire Reforestation Project #3,CAR,Yes,ARB,Forestry & Land Use,Afforestation/Reforestation,,North America,United States,CALIFORNIA,"Claveras, El Dorado, Lassen, Shasta, and Toulumne Counties",Sierra Pacific Industries,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sierra Pacific Industries,Sierra Pacific Industries,none,,,Registered,42065,43551,CAFR5165,,Reforestation - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1165,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1166,SPI Wildfire Reforestation Project #4,CAR,Inactive,CAR,Forestry & Land Use,Afforestation/Reforestation,,North America,United States,CALIFORNIA,"Butte, Calaveras, and Shasta counties",Sierra Pacific Industries,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sierra Pacific Industries,Sierra Pacific Industries,none,SCS Global Services,,Completed,42065,,CAFR5166,,Reforestation - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1167,SPI Wildfire Reforestation Project #5,CAR,Yes,ARB,Forestry & Land Use,Afforestation/Reforestation,,North America,United States,CALIFORNIA,"Amador, Butte, El Dorado, and Tuolumne Counties",Sierra Pacific Industries,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sierra Pacific Industries,Sierra Pacific Industries,none,,,Registered,42065,43556,CAFR5167,,Reforestation - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1168,SPI Wildfire Reforestation Project #6,CAR,Inactive,CAR,Forestry & Land Use,Afforestation/Reforestation,,North America,United States,CALIFORNIA,Shasta County,Sierra Pacific Industries,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sierra Pacific Industries,Sierra Pacific Indiustries,none,SCS Global Services,,Completed,42065,,CAFR5168,,Reforestation - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1169,TMF Biofuels Dairy Digester,CAR,Yes,ARB,Agriculture,Manure Methane Digester,,North America,United States,OREGON,"Boardman, Oregon","TMF Biofuels, LLC",238326,25000,213326,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40632,54717,67489,75488,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,"TMF Biofuels, LLC","TMF Biofuels, LLC",None,,,Registered,42066,42787,CALS5169,,Livestock - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1169,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40632,54717,67489,75488,,44300,2016
CAR1171,A-GAS Americas 2015-1,CAR,Yes,ARB,Chemical Processes,Ozone Depleting Substances Recovery & Destruction,,North America,United States,OHIO,Bowling Green,Reclamation Technologies Inc.,134418,114274,20144,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134418,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102460,0,0,10296,0,1518,Reclamation Technologies Inc.,"Reclamation Technologies, Inc.",none,,,Completed,42139,42282,CAOD5185,,Ozone Depleting Substances - U.S. - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1171,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134418,0,0,0,0,0,,44300,2015
CAR1172,DPC Domestic ODS Destruction Project #22,CAR,Yes,ARB,Chemical Processes,Ozone Depleting Substances Recovery & Destruction,,North America,United States,OHIO,Bowling Green,"Diversified Pure Chem, LLC",130995,130995,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130995,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113829,0,0,17166,0,0,"Diversified Pure Chem, LLC","Diversified Pure Chem, LLC",None,"SES, Inc.",,Completed,42144,42292,CAOD5190,,Ozone Depleting Substances - U.S. - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1172,www.divpc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130995,0,0,0,0,0,,44300,2015
CAR1173,Forest Carbon Partners - Berea College Improved Forest Management Project,CAR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,KENTUCKY,"Madison County, Kentucky; Near Berea","Forest Carbon Partners, L.P.",375885,288529,87356,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375885,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288529,0,0,"Forest Carbon Partners, L.P.",Berea College,"Forest Carbon Partners, L.P.",,,Registered,42160,43294,CAFR5192,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1173,www.forestcarbonpartners.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375885,0,0,,44300,2017
CAR1174,Forest Carbon Partners -- Eddie Ranch Improved Forest Management Project,CAR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,CALIFORNIA,Mendocino County,"Forest Carbon Partners, L.P.",274971,172177,102794,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274971,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172177,0,0,"Forest Carbon Partners, L.P.",Eddie Ranch Properties LLC,"Forest Carbon Partners, L.P.",NSF Certification LLC,,Registered,42286,43323,CAFR5224,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1174,www.forestcarbonpartners.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274971,0,0,,44300,2017
CAR1175,Finite Carbon - Passamaquoddy Tribe IFM,CAR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,MAINE,"Frankin, Somerset, Penobscot, Hancock, and Washington Counties",Passamaquoddy Joint Tribal Council,4372269,3126851,1245418,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824257,123543,128224,134443,161802,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105987,0,0,0,0,20864,Passamaquoddy Joint Tribal Council,Passamaquoddy Tribe,None,,,Registered,42201,42598,CAFR5195,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824257,123543,128224,0,296245,,44300,2015
CAR1176,Finite Carbon - Lyme Cross City IFM,CAR,Inactive,CAR,Forestry & Land Use,Improved Forest Management,,North America,United States,FLORIDA,Dixie County: Florida,Lyme Cross City Forest Company LLC,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lyme Cross City Forest Company LLC,"Lyme Cross City Forest Company, LLC.",None,,,Completed,42199,,CAFR5196,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1177,"Pixley Biogas, LLC",CAR,Yes,ARB,Agriculture,Manure Methane Digester,,North America,United States,CALIFORNIA,"Tulare County, city of Pixley","Pixley Biogas, LLC",22375,0,22375,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8213,10505,3657,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pixley Biogas, LLC","Pixley Biogas, LLC",None,,,Completed,42234,42585,CALS5197,,Livestock - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8213,10505,3657,0,0,,44300,2015
CAR1178,Open Sky Ranch Dairy Digester,CAR,Yes,ARB,Agriculture,Manure Methane Digester,,North America,United States,CALIFORNIA,Fresno Co,"Maas Energy Works, Inc.",62741,18782,43959,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18782,22684,21275,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18753,0,0,0,0,29,"Maas Energy Works, Inc.","Open Sky Ranch, Inc.","Maas Energy Works, Inc.",,,Registered,42325,42829,CALS5245,,Livestock - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18782,22684,21275,0,,44300,2016
CAR1179,A-GAS RemTec 2015-2,CAR,Yes,ARB,Chemical Processes,Ozone Depleting Substances Recovery & Destruction,,North America,United States,OHIO,Bowling Green,Reclamation Technologies Inc.,135577,135577,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135577,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135577,0,0,0,0,0,Reclamation Technologies Inc.,"Reclamation Technologies, Inc.",none,,,Completed,42248,42399,CAOD5201,,Ozone Depleting Substances - U.S. - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1179,www.agasamericas.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135577,0,0,0,0,,44300,2015
CAR1180,Mailliard Ranch,CAR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,CALIFORNIA,Mendocino County,"Mailliard Ranch, a California Limited Partnership",1107495,763870,343625,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927027,48418,50064,81986,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763870,0,0,0,0,0,"Mailliard Ranch, a California Limited Partnership",Mailliard Ranch,James D. Clark,,,Registered,42305,42852,CAFR5280,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1180,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927027,0,98482,81986,,44300,2016
CAR1181,Forest Carbon Partners -- Fort Seward Improved Forest Management Project,CAR,Inactive,CAR,Forestry & Land Use,Improved Forest Management,,North America,United States,CALIFORNIA,"Humboldt County, near Garberville","Forest Carbon Partners, L.P.",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Forest Carbon Partners, L.P.",Peggy Satterlee,"Forest Carbon Partners, L.P.",,,Completed,42286,,CAFR5221,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,www.forestcarbonpartners.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1182,ClimeCo ODS Destruction 16 and 17,CAR,Yes,ARB,Chemical Processes,Ozone Depleting Substances Recovery & Destruction,,North America,United States,OHIO,"Bowling Green, Ohio",ClimeCo Corporation,245955,245946,9,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245955,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245946,0,0,0,0,0,ClimeCo Corporation,ClimeCo Corporation,None,,,Completed,42290,42451,CAOD5222,,Ozone Depleting Substances - U.S. - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1182,www.climeco.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245955,0,0,0,0,,44300,2015
CAR1183,Forest Carbon Partners - Mescalero Apache Tribe Improved Forest Management Project,CAR,Yes,ARB,Forestry & Land Use,Improved Forest Management,,North America,United States,NEW MEXICO,"Otero County, New Mexico","Forest Carbon Partners, L.P.",4455664,1877117,2578547,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4455664,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776456,0,0,661,0,100000,"Forest Carbon Partners, L.P.",Mescalero Apache Tribe,"Forest Carbon Partners, L.P.","Ruby Canyon Environmental, Inc.",,Registered,42293,42905,CAFR5283,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1183,www.forestcarbonpartners.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4455664,0,0,0,,44300,2016
CAR1184,Spruce Haven Farm COP,CAR,Yes,ARB,Agriculture,Manure Methane Digester,,North America,United States,NEW YORK,"Cayuga County, New York, USA",ClimeCo Corporation,29152,15531,13621,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,6575,2289,11332,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15531,0,0,0,0,0,ClimeCo Corporation,ClimeCo Corporation,None,"Agri-Waste Technology, Inc.",,Registered,42328,42802,CALS5284,,Livestock - ARB Compliance,https://thereserve2.apx.com/mymodule/reg/prjView.asp?id1=1184,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,6575,2289,11332,,44300,2016
CAR1185,Finite Carbon - The Forestland Group Buffalo IFM I,CAR,Inactive,CAR,Forestry & Land Use,Improved Forest Management,,North America,United States,WEST VIRGINIA,"Logan, Mingo, Wayne, and Lincoln Counties",Heartwood Forestland Fund III Limited Partnership,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heartwood Forestland Fund III Limited Partnership,Heartwood Forestland Fund III,None,,,Completed,42299,,CAFR5285,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Combined with CAR1205,44300,0
CAR1186,Wapiti Woods II,CAR,Inactive,CAR,Forestry & Land Use,Improved Forest Management,,North America,United States,WEST VIRGINIA,Lincoln County,The Conservation Fund,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Conservation Fund,"Wapiti Woods, LLC",The Conservation Fund,,,Completed,42299,,CAFR5286,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1187,Albion,CAR,Inactive,CAR,Forestry & Land Use,Improved Forest Management,,North America,United States,CALIFORNIA,Mendocino County,"Mendocino Redwood Company, LLC",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mendocino Redwood Company, LLC",Mendocino Redwood Company,None,,,Completed,42298,,CAFR5217,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
CAR1188,Elk Creek,CAR,Inactive,CAR,Forestry & Land Use,Improved Forest Management,,North America,United States,CALIFORNIA,Mendocino County,"Mendocino Redwood Company, LLC",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mendocino Redwood Company, LLC",Mendocino Redwood Company,None,,,Completed,42293,,CAFR5218,,Improved Forest Management - ARB Compliance,https://thereserve2.apx.com/myModule/rpt/myrpt.asp?r=111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44300,0
